record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,date
19037,9,9,1991,1,DO,F,34,46,Dipodomys,ordii,Rodent,Spectab exclosure,1991-09-09
19122,10,10,1991,1,DO,M,36,53,Dipodomys,ordii,Rodent,Spectab exclosure,1991-10-10
19132,10,10,1991,1,DO,F,34,48,Dipodomys,ordii,Rodent,Spectab exclosure,1991-10-10
19138,10,10,1991,1,DO,M,36,59,Dipodomys,ordii,Rodent,Spectab exclosure,1991-10-10
19221,11,13,1991,1,DO,M,36,56,Dipodomys,ordii,Rodent,Spectab exclosure,1991-11-13
19254,11,13,1991,1,DO,F,34,50,Dipodomys,ordii,Rodent,Spectab exclosure,1991-11-13
19402,12,7,1991,1,DO,M,37,53,Dipodomys,ordii,Rodent,Spectab exclosure,1991-12-07
19412,12,7,1991,1,DO,F,33,51,Dipodomys,ordii,Rodent,Spectab exclosure,1991-12-07
19453,12,7,1991,1,DO,M,45,58,Dipodomys,ordii,Rodent,Spectab exclosure,1991-12-07
19457,12,7,1991,1,DO,F,35,47,Dipodomys,ordii,Rodent,Spectab exclosure,1991-12-07
19551,1,8,1992,1,DO,M,35,31,Dipodomys,ordii,Rodent,Spectab exclosure,1992-01-08
19557,1,8,1992,1,DO,M,37,58,Dipodomys,ordii,Rodent,Spectab exclosure,1992-01-08
19566,1,8,1992,1,DO,M,34,30,Dipodomys,ordii,Rodent,Spectab exclosure,1992-01-08
19570,1,8,1992,1,DO,F,36,45,Dipodomys,ordii,Rodent,Spectab exclosure,1992-01-08
19645,2,6,1992,1,DO,M,36,36,Dipodomys,ordii,Rodent,Spectab exclosure,1992-02-06
19650,2,6,1992,1,DO,M,37,57,Dipodomys,ordii,Rodent,Spectab exclosure,1992-02-06
19660,2,6,1992,1,DO,M,36,47,Dipodomys,ordii,Rodent,Spectab exclosure,1992-02-06
19665,2,6,1992,1,DO,F,36,46,Dipodomys,ordii,Rodent,Spectab exclosure,1992-02-06
19667,2,6,1992,1,DO,M,37,55,Dipodomys,ordii,Rodent,Spectab exclosure,1992-02-06
19785,3,7,1992,1,DO,M,37,43,Dipodomys,ordii,Rodent,Spectab exclosure,1992-03-07
19789,3,7,1992,1,DO,M,36,55,Dipodomys,ordii,Rodent,Spectab exclosure,1992-03-07
19802,3,7,1992,1,DO,F,36,51,Dipodomys,ordii,Rodent,Spectab exclosure,1992-03-07
19807,3,7,1992,1,DO,M,37,53,Dipodomys,ordii,Rodent,Spectab exclosure,1992-03-07
19813,3,7,1992,1,DO,M,36,57,Dipodomys,ordii,Rodent,Spectab exclosure,1992-03-07
19822,3,7,1992,1,DO,F,35,47,Dipodomys,ordii,Rodent,Spectab exclosure,1992-03-07
19879,4,4,1992,1,DO,F,36,42,Dipodomys,ordii,Rodent,Spectab exclosure,1992-04-04
19896,4,4,1992,1,DO,F,36,49,Dipodomys,ordii,Rodent,Spectab exclosure,1992-04-04
19900,4,4,1992,1,DO,F,37,55,Dipodomys,ordii,Rodent,Spectab exclosure,1992-04-04
19963,5,2,1992,1,DO,M,35,60,Dipodomys,ordii,Rodent,Spectab exclosure,1992-05-02
20022,5,30,1992,1,DO,M,36,62,Dipodomys,ordii,Rodent,Spectab exclosure,1992-05-30
20042,5,30,1992,1,DO,F,34,52,Dipodomys,ordii,Rodent,Spectab exclosure,1992-05-30
20099,7,3,1992,1,DO,M,36,56,Dipodomys,ordii,Rodent,Spectab exclosure,1992-07-03
20107,7,3,1992,1,DO,F,34,52,Dipodomys,ordii,Rodent,Spectab exclosure,1992-07-03
20191,7,30,1992,1,DO,M,36,58,Dipodomys,ordii,Rodent,Spectab exclosure,1992-07-30
20246,8,29,1992,1,DO,M,34,57,Dipodomys,ordii,Rodent,Spectab exclosure,1992-08-29
20369,9,26,1992,1,DO,F,34,55,Dipodomys,ordii,Rodent,Spectab exclosure,1992-09-26
20450,10,18,1992,1,DO,M,36,55,Dipodomys,ordii,Rodent,Spectab exclosure,1992-10-18
20530,12,21,1992,1,DO,M,35,55,Dipodomys,ordii,Rodent,Spectab exclosure,1992-12-21
20593,1,24,1993,1,DO,F,35,53,Dipodomys,ordii,Rodent,Spectab exclosure,1993-01-24
20724,3,17,1993,1,DO,F,32,52,Dipodomys,ordii,Rodent,Spectab exclosure,1993-03-17
20840,5,22,1993,1,DO,M,37,50,Dipodomys,ordii,Rodent,Spectab exclosure,1993-05-22
20912,6,18,1993,1,DO,M,35,50,Dipodomys,ordii,Rodent,Spectab exclosure,1993-06-18
22047,2,4,1995,1,DO,M,35,33,Dipodomys,ordii,Rodent,Spectab exclosure,1995-02-04
22107,3,4,1995,1,DO,M,36,39,Dipodomys,ordii,Rodent,Spectab exclosure,1995-03-04
22180,4,1,1995,1,DO,M,36,48,Dipodomys,ordii,Rodent,Spectab exclosure,1995-04-01
22253,4,29,1995,1,DO,M,35,50,Dipodomys,ordii,Rodent,Spectab exclosure,1995-04-29
22310,6,7,1995,1,DO,F,37,55,Dipodomys,ordii,Rodent,Spectab exclosure,1995-06-07
22389,6,27,1995,1,DO,M,36,49,Dipodomys,ordii,Rodent,Spectab exclosure,1995-06-27
22452,7,20,1995,1,DO,M,34,31,Dipodomys,ordii,Rodent,Spectab exclosure,1995-07-20
22563,8,26,1995,1,DO,M,38,45,Dipodomys,ordii,Rodent,Spectab exclosure,1995-08-26
22688,9,23,1995,1,DO,M,32,59,Dipodomys,ordii,Rodent,Spectab exclosure,1995-09-23
22702,9,23,1995,1,DO,M,33,47,Dipodomys,ordii,Rodent,Spectab exclosure,1995-09-23
22864,10,28,1995,1,DO,M,37,62,Dipodomys,ordii,Rodent,Spectab exclosure,1995-10-28
22873,10,28,1995,1,DO,M,38,59,Dipodomys,ordii,Rodent,Spectab exclosure,1995-10-28
23150,12,21,1995,1,DO,M,36,54,Dipodomys,ordii,Rodent,Spectab exclosure,1995-12-21
23162,12,21,1995,1,DO,F,38,60,Dipodomys,ordii,Rodent,Spectab exclosure,1995-12-21
23236,1,27,1996,1,DO,M,38,42,Dipodomys,ordii,Rodent,Spectab exclosure,1996-01-27
23247,1,27,1996,1,DO,M,36,54,Dipodomys,ordii,Rodent,Spectab exclosure,1996-01-27
23249,1,27,1996,1,DO,M,36,48,Dipodomys,ordii,Rodent,Spectab exclosure,1996-01-27
23255,1,27,1996,1,DO,F,35,53,Dipodomys,ordii,Rodent,Spectab exclosure,1996-01-27
23364,2,24,1996,1,DO,M,35,47,Dipodomys,ordii,Rodent,Spectab exclosure,1996-02-24
23385,2,24,1996,1,DO,F,34,59,Dipodomys,ordii,Rodent,Spectab exclosure,1996-02-24
23391,2,24,1996,1,DO,M,35,47,Dipodomys,ordii,Rodent,Spectab exclosure,1996-02-24
23521,3,23,1996,1,DO,M,36,53,Dipodomys,ordii,Rodent,Spectab exclosure,1996-03-23
23527,3,23,1996,1,DO,M,36,50,Dipodomys,ordii,Rodent,Spectab exclosure,1996-03-23
23561,3,23,1996,1,DO,M,34,37,Dipodomys,ordii,Rodent,Spectab exclosure,1996-03-23
23567,3,23,1996,1,DO,M,36,46,Dipodomys,ordii,Rodent,Spectab exclosure,1996-03-23
23647,4,14,1996,1,DO,M,37,36,Dipodomys,ordii,Rodent,Spectab exclosure,1996-04-14
23681,4,14,1996,1,DO,F,36,51,Dipodomys,ordii,Rodent,Spectab exclosure,1996-04-14
23715,4,14,1996,1,DO,M,37,38,Dipodomys,ordii,Rodent,Spectab exclosure,1996-04-14
23720,4,14,1996,1,DO,M,34,37,Dipodomys,ordii,Rodent,Spectab exclosure,1996-04-14
23891,5,23,1996,1,DO,F,37,45,Dipodomys,ordii,Rodent,Spectab exclosure,1996-05-23
23918,5,23,1996,1,DO,M,36,46,Dipodomys,ordii,Rodent,Spectab exclosure,1996-05-23
24033,6,13,1996,1,DO,F,38,49,Dipodomys,ordii,Rodent,Spectab exclosure,1996-06-13
24079,6,13,1996,1,DO,M,34,47,Dipodomys,ordii,Rodent,Spectab exclosure,1996-06-13
24212,7,20,1996,1,DO,F,35,58,Dipodomys,ordii,Rodent,Spectab exclosure,1996-07-20
24298,8,14,1996,1,DO,M,36,23,Dipodomys,ordii,Rodent,Spectab exclosure,1996-08-14
24312,8,14,1996,1,DO,F,36,46,Dipodomys,ordii,Rodent,Spectab exclosure,1996-08-14
24422,9,21,1996,1,DO,M,37,41,Dipodomys,ordii,Rodent,Spectab exclosure,1996-09-21
24430,9,21,1996,1,DO,F,36,52,Dipodomys,ordii,Rodent,Spectab exclosure,1996-09-21
24573,10,12,1996,1,DO,F,37,49,Dipodomys,ordii,Rodent,Spectab exclosure,1996-10-12
24576,10,12,1996,1,DO,M,36,45,Dipodomys,ordii,Rodent,Spectab exclosure,1996-10-12
24590,10,12,1996,1,DO,F,37,38,Dipodomys,ordii,Rodent,Spectab exclosure,1996-10-12
24700,11,16,1996,1,DO,F,36,49,Dipodomys,ordii,Rodent,Spectab exclosure,1996-11-16
24707,11,16,1996,1,DO,M,38,46,Dipodomys,ordii,Rodent,Spectab exclosure,1996-11-16
24719,11,16,1996,1,DO,F,36,45,Dipodomys,ordii,Rodent,Spectab exclosure,1996-11-16
24796,12,18,1996,1,DO,M,35,36,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24811,12,18,1996,1,DO,M,34,38,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24824,12,18,1996,1,DO,F,35,52,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24826,12,18,1996,1,DO,F,37,52,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24834,12,18,1996,1,DO,F,32,43,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24854,12,18,1996,1,DO,M,36,50,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24858,12,18,1996,1,DO,M,35,54,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24866,12,18,1996,1,DO,F,37,46,Dipodomys,ordii,Rodent,Spectab exclosure,1996-12-18
24934,2,8,1997,1,DO,F,36,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
24942,2,8,1997,1,DO,M,37,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
24946,2,8,1997,1,DO,F,36,32,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
24954,2,8,1997,1,DO,M,37,55,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
24962,2,8,1997,1,DO,M,34,45,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
24972,2,8,1997,1,DO,M,37,51,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
24977,2,8,1997,1,DO,F,37,50,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
24998,2,8,1997,1,DO,M,35,56,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
25005,2,8,1997,1,DO,M,36,49,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
25010,2,8,1997,1,DO,F,35,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-02-08
25187,3,15,1997,1,DO,M,36,65,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25205,3,15,1997,1,DO,M,35,54,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25210,3,15,1997,1,DO,F,36,60,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25221,3,15,1997,1,DO,F,35,58,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25242,3,15,1997,1,DO,M,37,58,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25250,3,15,1997,1,DO,M,35,55,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25253,3,15,1997,1,DO,M,35,54,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25270,3,15,1997,1,DO,F,39,50,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25273,3,15,1997,1,DO,M,38,45,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25274,3,15,1997,1,DO,M,35,50,Dipodomys,ordii,Rodent,Spectab exclosure,1997-03-15
25473,4,12,1997,1,DO,M,36,65,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25479,4,12,1997,1,DO,F,35,35,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25500,4,12,1997,1,DO,M,36,59,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25505,4,12,1997,1,DO,M,36,57,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25509,4,12,1997,1,DO,F,35,55,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25528,4,12,1997,1,DO,F,32,45,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25537,4,12,1997,1,DO,M,34,51,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25551,4,12,1997,1,DO,F,37,56,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25555,4,12,1997,1,DO,M,36,36,Dipodomys,ordii,Rodent,Spectab exclosure,1997-04-12
25743,5,10,1997,1,DO,M,34,52,Dipodomys,ordii,Rodent,Spectab exclosure,1997-05-10
25760,5,10,1997,1,DO,M,29,56,Dipodomys,ordii,Rodent,Spectab exclosure,1997-05-10
25765,5,10,1997,1,DO,F,35,49,Dipodomys,ordii,Rodent,Spectab exclosure,1997-05-10
25776,5,10,1997,1,DO,F,35,50,Dipodomys,ordii,Rodent,Spectab exclosure,1997-05-10
25789,5,10,1997,1,DO,F,34,50,Dipodomys,ordii,Rodent,Spectab exclosure,1997-05-10
25797,5,10,1997,1,DO,M,35,32,Dipodomys,ordii,Rodent,Spectab exclosure,1997-05-10
25804,5,10,1997,1,DO,F,33,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-05-10
25972,6,9,1997,1,DO,M,37,57,Dipodomys,ordii,Rodent,Spectab exclosure,1997-06-09
25976,6,9,1997,1,DO,M,36,49,Dipodomys,ordii,Rodent,Spectab exclosure,1997-06-09
25980,6,9,1997,1,DO,F,34,49,Dipodomys,ordii,Rodent,Spectab exclosure,1997-06-09
26019,6,9,1997,1,DO,M,36,48,Dipodomys,ordii,Rodent,Spectab exclosure,1997-06-09
26033,6,9,1997,1,DO,F,35,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-06-09
26294,7,9,1997,1,DO,M,38,36,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-09
26383,7,9,1997,1,DO,F,34,44,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-09
26435,7,9,1997,1,DO,M,36,53,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-09
26445,7,9,1997,1,DO,M,36,38,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-09
26496,7,9,1997,1,DO,M,35,48,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-09
26564,7,29,1997,1,DO,M,37,42,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-29
26593,7,29,1997,1,DO,M,36,55,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-29
26599,7,29,1997,1,DO,F,34,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-07-29
26813,9,27,1997,1,DO,F,33,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-09-27
26820,9,27,1997,1,DO,M,38,59,Dipodomys,ordii,Rodent,Spectab exclosure,1997-09-27
26844,9,27,1997,1,DO,F,33,47,Dipodomys,ordii,Rodent,Spectab exclosure,1997-09-27
26977,10,25,1997,1,DO,M,35,54,Dipodomys,ordii,Rodent,Spectab exclosure,1997-10-25
27016,10,25,1997,1,DO,F,34,45,Dipodomys,ordii,Rodent,Spectab exclosure,1997-10-25
27019,10,25,1997,1,DO,F,34,45,Dipodomys,ordii,Rodent,Spectab exclosure,1997-10-25
27220,11,22,1997,1,DO,M,36,52,Dipodomys,ordii,Rodent,Spectab exclosure,1997-11-22
27227,11,22,1997,1,DO,F,34,50,Dipodomys,ordii,Rodent,Spectab exclosure,1997-11-22
27236,11,22,1997,1,DO,M,36,50,Dipodomys,ordii,Rodent,Spectab exclosure,1997-11-22
27271,11,22,1997,1,DO,F,35,44,Dipodomys,ordii,Rodent,Spectab exclosure,1997-11-22
27298,12,28,1997,1,DO,M,37,56,Dipodomys,ordii,Rodent,Spectab exclosure,1997-12-28
27335,12,28,1997,1,DO,F,33,43,Dipodomys,ordii,Rodent,Spectab exclosure,1997-12-28
27344,12,28,1997,1,DO,M,38,49,Dipodomys,ordii,Rodent,Spectab exclosure,1997-12-28
27353,12,28,1997,1,DO,F,35,45,Dipodomys,ordii,Rodent,Spectab exclosure,1997-12-28
27439,1,31,1998,1,DO,F,34,46,Dipodomys,ordii,Rodent,Spectab exclosure,1998-01-31
27453,1,31,1998,1,DO,M,37,57,Dipodomys,ordii,Rodent,Spectab exclosure,1998-01-31
27712,3,29,1998,1,DO,F,34,50,Dipodomys,ordii,Rodent,Spectab exclosure,1998-03-29
27714,3,29,1998,1,DO,M,35,59,Dipodomys,ordii,Rodent,Spectab exclosure,1998-03-29
27741,3,29,1998,1,DO,M,36,55,Dipodomys,ordii,Rodent,Spectab exclosure,1998-03-29
27793,5,2,1998,1,DO,M,36,30,Dipodomys,ordii,Rodent,Spectab exclosure,1998-05-02
27866,5,28,1998,1,DO,M,34,59,Dipodomys,ordii,Rodent,Spectab exclosure,1998-05-28
27883,5,28,1998,1,DO,M,35,36,Dipodomys,ordii,Rodent,Spectab exclosure,1998-05-28
27918,5,28,1998,1,DO,M,37,56,Dipodomys,ordii,Rodent,Spectab exclosure,1998-05-28
28038,6,27,1998,1,DO,M,36,56,Dipodomys,ordii,Rodent,Spectab exclosure,1998-06-27
28240,7,18,1998,1,DO,M,37,42,Dipodomys,ordii,Rodent,Spectab exclosure,1998-07-18
28322,8,22,1998,1,DO,M,37,52,Dipodomys,ordii,Rodent,Spectab exclosure,1998-08-22
28542,9,20,1998,1,DO,F,33,53,Dipodomys,ordii,Rodent,Spectab exclosure,1998-09-20
28546,9,20,1998,1,DO,F,37,61,Dipodomys,ordii,Rodent,Spectab exclosure,1998-09-20
28549,9,20,1998,1,DO,M,36,54,Dipodomys,ordii,Rodent,Spectab exclosure,1998-09-20
28648,10,24,1998,1,DO,M,32,50,Dipodomys,ordii,Rodent,Spectab exclosure,1998-10-24
28652,10,24,1998,1,DO,M,34,54,Dipodomys,ordii,Rodent,Spectab exclosure,1998-10-24
28653,10,24,1998,1,DO,M,37,57,Dipodomys,ordii,Rodent,Spectab exclosure,1998-10-24
28793,11,21,1998,1,DO,M,34,56,Dipodomys,ordii,Rodent,Spectab exclosure,1998-11-21
28794,11,21,1998,1,DO,F,33,51,Dipodomys,ordii,Rodent,Spectab exclosure,1998-11-21
28797,11,21,1998,1,DO,M,37,58,Dipodomys,ordii,Rodent,Spectab exclosure,1998-11-21
28920,12,22,1998,1,DO,M,34,57,Dipodomys,ordii,Rodent,Spectab exclosure,1998-12-22
29027,1,16,1999,1,DO,M,36,55,Dipodomys,ordii,Rodent,Spectab exclosure,1999-01-16
29028,1,16,1999,1,DO,F,33,53,Dipodomys,ordii,Rodent,Spectab exclosure,1999-01-16
29161,2,20,1999,1,DO,F,36,57,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20
29162,2,20,1999,1,DO,F,33,54,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20
29164,2,20,1999,1,DO,F,36,65,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20
29166,2,20,1999,1,DO,M,34,57,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20
29299,3,14,1999,1,DO,F,36,63,Dipodomys,ordii,Rodent,Spectab exclosure,1999-03-14
29428,4,17,1999,1,DO,F,37,73,Dipodomys,ordii,Rodent,Spectab exclosure,1999-04-17
29429,4,17,1999,1,DO,F,36,34,Dipodomys,ordii,Rodent,Spectab exclosure,1999-04-17
29430,4,17,1999,1,DO,M,35,46,Dipodomys,ordii,Rodent,Spectab exclosure,1999-04-17
29564,5,15,1999,1,DO,M,37,37,Dipodomys,ordii,Rodent,Spectab exclosure,1999-05-15
29699,6,12,1999,1,DO,F,38,55,Dipodomys,ordii,Rodent,Spectab exclosure,1999-06-12
29860,10,9,1999,1,DO,M,34,59,Dipodomys,ordii,Rodent,Spectab exclosure,1999-10-09
29944,11,6,1999,1,DO,M,34,47,Dipodomys,ordii,Rodent,Spectab exclosure,1999-11-06
30062,12,5,1999,1,DO,F,36,69,Dipodomys,ordii,Rodent,Spectab exclosure,1999-12-05
30063,12,5,1999,1,DO,M,34,53,Dipodomys,ordii,Rodent,Spectab exclosure,1999-12-05
30160,1,8,2000,1,DO,M,35,53,Dipodomys,ordii,Rodent,Spectab exclosure,2000-01-08
30167,1,8,2000,1,DO,M,35,41,Dipodomys,ordii,Rodent,Spectab exclosure,2000-01-08
30289,2,5,2000,1,DO,F,35,48,Dipodomys,ordii,Rodent,Spectab exclosure,2000-02-05
30290,2,5,2000,1,DO,F,36,65,Dipodomys,ordii,Rodent,Spectab exclosure,2000-02-05
30294,2,5,2000,1,DO,F,34,49,Dipodomys,ordii,Rodent,Spectab exclosure,2000-02-05
30295,2,5,2000,1,DO,M,35,59,Dipodomys,ordii,Rodent,Spectab exclosure,2000-02-05
30422,3,4,2000,1,DO,F,36,46,Dipodomys,ordii,Rodent,Spectab exclosure,2000-03-04
30423,3,4,2000,1,DO,M,35,46,Dipodomys,ordii,Rodent,Spectab exclosure,2000-03-04
30425,3,4,2000,1,DO,F,64,35,Dipodomys,ordii,Rodent,Spectab exclosure,2000-03-04
30582,4,30,2000,1,DO,M,34,53,Dipodomys,ordii,Rodent,Spectab exclosure,2000-04-30
30583,4,30,2000,1,DO,F,36,49,Dipodomys,ordii,Rodent,Spectab exclosure,2000-04-30
30727,6,3,2000,1,DO,F,34,50,Dipodomys,ordii,Rodent,Spectab exclosure,2000-06-03
30728,6,3,2000,1,DO,M,35,54,Dipodomys,ordii,Rodent,Spectab exclosure,2000-06-03
30906,7,1,2000,1,DO,F,36,53,Dipodomys,ordii,Rodent,Spectab exclosure,2000-07-01
31196,8,25,2000,1,DO,M,35,51,Dipodomys,ordii,Rodent,Spectab exclosure,2000-08-25
31375,9,30,2000,1,DO,M,33,50,Dipodomys,ordii,Rodent,Spectab exclosure,2000-09-30
31506,11,25,2000,1,DO,M,35,51,Dipodomys,ordii,Rodent,Spectab exclosure,2000-11-25
31616,12,22,2000,1,DO,M,34,52,Dipodomys,ordii,Rodent,Spectab exclosure,2000-12-22
31714,1,21,2001,1,DO,M,34,53,Dipodomys,ordii,Rodent,Spectab exclosure,2001-01-21
31943,4,21,2001,1,DO,F,37,68,Dipodomys,ordii,Rodent,Spectab exclosure,2001-04-21
32038,5,26,2001,1,DO,M,34,55,Dipodomys,ordii,Rodent,Spectab exclosure,2001-05-26
32042,5,26,2001,1,DO,F,37,68,Dipodomys,ordii,Rodent,Spectab exclosure,2001-05-26
32154,6,25,2001,1,DO,F,36,54,Dipodomys,ordii,Rodent,Spectab exclosure,2001-06-25
32158,6,25,2001,1,DO,M,35,26,Dipodomys,ordii,Rodent,Spectab exclosure,2001-06-25
32368,8,25,2001,1,DO,F,36,50,Dipodomys,ordii,Rodent,Spectab exclosure,2001-08-25
32374,8,25,2001,1,DO,F,36,54,Dipodomys,ordii,Rodent,Spectab exclosure,2001-08-25
32376,8,25,2001,1,DO,M,37,57,Dipodomys,ordii,Rodent,Spectab exclosure,2001-08-25
32592,9,22,2001,1,DO,M,37,58,Dipodomys,ordii,Rodent,Spectab exclosure,2001-09-22
32808,10,13,2001,1,DO,M,36,58,Dipodomys,ordii,Rodent,Spectab exclosure,2001-10-13
33021,11,17,2001,1,DO,M,37,59,Dipodomys,ordii,Rodent,Spectab exclosure,2001-11-17
33026,11,17,2001,1,DO,F,35,33,Dipodomys,ordii,Rodent,Spectab exclosure,2001-11-17
33221,12,15,2001,1,DO,M,36,59,Dipodomys,ordii,Rodent,Spectab exclosure,2001-12-15
33222,12,15,2001,1,DO,M,34,46,Dipodomys,ordii,Rodent,Spectab exclosure,2001-12-15
33224,12,15,2001,1,DO,M,35,41,Dipodomys,ordii,Rodent,Spectab exclosure,2001-12-15
33322,1,12,2002,1,DO,M,37,58,Dipodomys,ordii,Rodent,Spectab exclosure,2002-01-12
33325,1,12,2002,1,DO,M,35,29,Dipodomys,ordii,Rodent,Spectab exclosure,2002-01-12
33398,2,9,2002,1,DO,F,35,35,Dipodomys,ordii,Rodent,Spectab exclosure,2002-02-09
33400,2,9,2002,1,DO,M,37,60,Dipodomys,ordii,Rodent,Spectab exclosure,2002-02-09
33402,2,9,2002,1,DO,M,35,40,Dipodomys,ordii,Rodent,Spectab exclosure,2002-02-09
33571,3,13,2002,1,DO,M,35,46,Dipodomys,ordii,Rodent,Spectab exclosure,2002-03-13
33572,3,13,2002,1,DO,M,37,52,Dipodomys,ordii,Rodent,Spectab exclosure,2002-03-13
33575,3,13,2002,1,DO,F,35,46,Dipodomys,ordii,Rodent,Spectab exclosure,2002-03-13
33577,3,13,2002,1,DO,M,37,63,Dipodomys,ordii,Rodent,Spectab exclosure,2002-03-13
33736,4,16,2002,1,DO,M,37,51,Dipodomys,ordii,Rodent,Spectab exclosure,2002-04-16
33737,4,16,2002,1,DO,F,35,44,Dipodomys,ordii,Rodent,Spectab exclosure,2002-04-16
33743,4,16,2002,1,DO,M,38,58,Dipodomys,ordii,Rodent,Spectab exclosure,2002-04-16
33747,4,16,2002,1,DO,M,34,52,Dipodomys,ordii,Rodent,Spectab exclosure,2002-04-16
33938,5,15,2002,1,DO,F,36,51,Dipodomys,ordii,Rodent,Spectab exclosure,2002-05-15
33947,5,15,2002,1,DO,M,36,37,Dipodomys,ordii,Rodent,Spectab exclosure,2002-05-15
33949,5,15,2002,1,DO,M,36,52,Dipodomys,ordii,Rodent,Spectab exclosure,2002-05-15
34180,6,15,2002,1,DO,F,34,39,Dipodomys,ordii,Rodent,Spectab exclosure,2002-06-15
34411,7,13,2002,1,DO,F,37,40,Dipodomys,ordii,Rodent,Spectab exclosure,2002-07-13
34670,9,8,2002,1,DO,F,36,51,Dipodomys,ordii,Rodent,Spectab exclosure,2002-09-08
34758,10,5,2002,1,DO,M,32,40,Dipodomys,ordii,Rodent,Spectab exclosure,2002-10-05
34770,10,5,2002,1,DO,M,35,51,Dipodomys,ordii,Rodent,Spectab exclosure,2002-10-05
34981,11,9,2002,1,DO,M,32,51,Dipodomys,ordii,Rodent,Spectab exclosure,2002-11-09
35191,12,7,2002,1,DO,F,33,24,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-07
35195,12,7,2002,1,DO,M,35,42,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-07
35196,12,7,2002,1,DO,F,34,30,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-07
35197,12,7,2002,1,DO,F,35,45,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-07
35200,12,7,2002,1,DO,M,33,49,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-07
35389,12,29,2002,1,DO,F,37,53,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-29
35390,12,29,2002,1,DO,M,34,52,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-29
35391,12,29,2002,1,DO,F,34,52,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-29
35392,12,29,2002,1,DO,F,33,40,Dipodomys,ordii,Rodent,Spectab exclosure,2002-12-29
1563,1,28,1979,1,OL,M,19,46,Onychomys,leucogaster,Rodent,Spectab exclosure,1979-01-28
2187,11,17,1979,1,OL,M,20,41,Onychomys,leucogaster,Rodent,Spectab exclosure,1979-11-17
3734,1,12,1981,1,OL,F,20,33,Onychomys,leucogaster,Rodent,Spectab exclosure,1981-01-12
